"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"2291","7","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2292","3","39","40","0.4","0.1","0","Ternary","0","0","MO"
"2293","6","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2294","2","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2295","3","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2296","6","39","40","0.4","0.1","0","Ternary","0","0","MO"
"2297","1","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2298","6","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2299","5","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2300","9","40","40","0.4","0.1","0","Ternary","0","0","MO"
"2301","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2302","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2303","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2304","10","40","40","0.4","1","0","Ternary","0","0","MO"
"2305","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2306","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2307","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2308","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2309","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2310","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2311","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2312","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2313","10","40","40","0.4","1","0","Ternary","0","0","MO"
"2314","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2315","13","40","40","0.4","1","0","Ternary","0","0","MO"
"2316","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2317","5","39","40","0.4","1","0","Ternary","0","0","MO"
"2318","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2319","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2320","2","39","40","0.4","1","0","Ternary","0","0","MO"
"2321","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2322","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2323","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2324","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2325","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2326","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2327","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2328","4","39","40","0.4","1","0","Ternary","0","0","MO"
"2329","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2330","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2331","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2332","1","40","40","0.4","1","0","Ternary","0","0","MO"
"2333","1","40","40","0.4","1","0","Ternary","0","0","MO"
"2334","6","39","40","0.4","1","0","Ternary","0","0","MO"
"2335","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2336","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2337","0","40","40","0.4","1","0","Ternary","0","0","MO"
"2338","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2339","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2340","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2341","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2342","0","40","40","0.4","1","0","Ternary","0","0","MO"
"2343","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2344","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2345","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2346","5","39","40","0.4","1","0","Ternary","0","0","MO"
"2347","9","40","40","0.4","1","0","Ternary","0","0","MO"
"2348","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2349","1","40","40","0.4","1","0","Ternary","0","0","MO"
"2350","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2351","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2352","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2353","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2354","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2355","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2356","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2357","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2358","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2359","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2360","9","40","40","0.4","1","0","Ternary","0","0","MO"
"2361","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2362","7","39","40","0.4","1","0","Ternary","0","0","MO"
"2363","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2364","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2365","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2366","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2367","0","40","40","0.4","1","0","Ternary","0","0","MO"
"2368","11","40","40","0.4","1","0","Ternary","0","0","MO"
"2369","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2370","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2371","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2372","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2373","9","40","40","0.4","1","0","Ternary","0","0","MO"
"2374","4","39","40","0.4","1","0","Ternary","0","0","MO"
"2375","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2376","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2377","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2378","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2379","6","39","40","0.4","1","0","Ternary","0","0","MO"
"2380","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2381","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2382","9","40","40","0.4","1","0","Ternary","0","0","MO"
"2383","7","40","40","0.4","1","0","Ternary","0","0","MO"
"2384","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2385","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2386","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2387","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2388","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2389","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2390","3","40","40","0.4","1","0","Ternary","0","0","MO"
"2391","4","40","40","0.4","1","0","Ternary","0","0","MO"
"2392","1","40","40","0.4","1","0","Ternary","0","0","MO"
"2393","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2394","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2395","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2396","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2397","6","40","40","0.4","1","0","Ternary","0","0","MO"
"2398","2","40","40","0.4","1","0","Ternary","0","0","MO"
"2399","5","40","40","0.4","1","0","Ternary","0","0","MO"
"2400","8","40","40","0.4","1","0","Ternary","0","0","MO"
"2401","32","57","80","0.05","0.01","0","Ternary","0","0","MO"
"2402","24","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2403","34","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2404","32","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2405","23","78","80","0.05","0.01","0","Ternary","0","0","MO"
"2406","35","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2407","30","61","80","0.05","0.01","0","Ternary","0","0","MO"
"2408","32","61","80","0.05","0.01","0","Ternary","0","0","MO"
"2409","37","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2410","24","75","80","0.05","0.01","0","Ternary","0","0","MO"
"2411","26","60","80","0.05","0.01","0","Ternary","0","0","MO"
"2412","24","59","80","0.05","0.01","0","Ternary","0","0","MO"
"2413","18","47","80","0.05","0.01","0","Ternary","0","0","MO"
"2414","34","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2415","38","70","80","0.05","0.01","0","Ternary","0","0","MO"
"2416","30","75","80","0.05","0.01","0","Ternary","0","0","MO"
"2417","23","71","80","0.05","0.01","0","Ternary","0","0","MO"
"2418","35","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2419","35","74","80","0.05","0.01","0","Ternary","0","0","MO"
"2420","28","74","80","0.05","0.01","0","Ternary","0","0","MO"
"2421","35","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2422","28","71","80","0.05","0.01","0","Ternary","0","0","MO"
"2423","26","58","80","0.05","0.01","0","Ternary","0","0","MO"
"2424","31","74","80","0.05","0.01","0","Ternary","0","0","MO"
"2425","30","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2426","37","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2427","33","72","80","0.05","0.01","0","Ternary","0","0","MO"
"2428","30","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2429","37","62","80","0.05","0.01","0","Ternary","0","0","MO"
"2430","32","64","80","0.05","0.01","0","Ternary","0","0","MO"
"2431","36","66","80","0.05","0.01","0","Ternary","0","0","MO"
"2432","26","53","80","0.05","0.01","0","Ternary","0","0","MO"
"2433","25","66","80","0.05","0.01","0","Ternary","0","0","MO"
"2434","27","67","80","0.05","0.01","0","Ternary","0","0","MO"
"2435","32","75","80","0.05","0.01","0","Ternary","0","0","MO"
"2436","28","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2437","29","77","80","0.05","0.01","0","Ternary","0","0","MO"
"2438","30","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2439","33","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2440","26","70","80","0.05","0.01","0","Ternary","0","0","MO"
"2441","36","70","80","0.05","0.01","0","Ternary","0","0","MO"
"2442","24","79","80","0.05","0.01","0","Ternary","0","0","MO"
"2443","33","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2444","30","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2445","35","60","80","0.05","0.01","0","Ternary","0","0","MO"
"2446","34","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2447","31","64","80","0.05","0.01","0","Ternary","0","0","MO"
"2448","30","66","80","0.05","0.01","0","Ternary","0","0","MO"
"2449","28","58","80","0.05","0.01","0","Ternary","0","0","MO"
"2450","31","67","80","0.05","0.01","0","Ternary","0","0","MO"
"2451","22","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2452","32","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2453","33","62","80","0.05","0.01","0","Ternary","0","0","MO"
"2454","26","73","80","0.05","0.01","0","Ternary","0","0","MO"
"2455","23","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2456","32","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2457","37","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2458","36","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2459","22","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2460","33","59","80","0.05","0.01","0","Ternary","0","0","MO"
"2461","31","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2462","37","66","80","0.05","0.01","0","Ternary","0","0","MO"
"2463","41","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2464","25","55","80","0.05","0.01","0","Ternary","0","0","MO"
"2465","28","74","80","0.05","0.01","0","Ternary","0","0","MO"
"2466","23","50","80","0.05","0.01","0","Ternary","0","0","MO"
"2467","32","61","80","0.05","0.01","0","Ternary","0","0","MO"
"2468","42","71","80","0.05","0.01","0","Ternary","0","0","MO"
"2469","19","58","80","0.05","0.01","0","Ternary","0","0","MO"
"2470","29","61","80","0.05","0.01","0","Ternary","0","0","MO"
"2471","33","71","80","0.05","0.01","0","Ternary","0","0","MO"
"2472","39","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2473","30","72","80","0.05","0.01","0","Ternary","0","0","MO"
"2474","26","64","80","0.05","0.01","0","Ternary","0","0","MO"
"2475","35","69","80","0.05","0.01","0","Ternary","0","0","MO"
"2476","36","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2477","31","78","80","0.05","0.01","0","Ternary","0","0","MO"
"2478","31","68","80","0.05","0.01","0","Ternary","0","0","MO"
"2479","34","62","80","0.05","0.01","0","Ternary","0","0","MO"
"2480","30","66","80","0.05","0.01","0","Ternary","0","0","MO"
"2481","28","72","80","0.05","0.01","0","Ternary","0","0","MO"
"2482","36","64","80","0.05","0.01","0","Ternary","0","0","MO"
"2483","18","43","80","0.05","0.01","0","Ternary","0","0","MO"
"2484","24","59","80","0.05","0.01","0","Ternary","0","0","MO"
"2485","27","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2486","26","65","80","0.05","0.01","0","Ternary","0","0","MO"
"2487","30","61","80","0.05","0.01","0","Ternary","0","0","MO"
"2488","33","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2489","30","64","80","0.05","0.01","0","Ternary","0","0","MO"
"2490","27","67","80","0.05","0.01","0","Ternary","0","0","MO"
"2491","33","70","80","0.05","0.01","0","Ternary","0","0","MO"
"2492","25","67","80","0.05","0.01","0","Ternary","0","0","MO"
"2493","23","52","80","0.05","0.01","0","Ternary","0","0","MO"
"2494","38","72","80","0.05","0.01","0","Ternary","0","0","MO"
"2495","23","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2496","34","62","80","0.05","0.01","0","Ternary","0","0","MO"
"2497","34","58","80","0.05","0.01","0","Ternary","0","0","MO"
"2498","30","63","80","0.05","0.01","0","Ternary","0","0","MO"
"2499","38","67","80","0.05","0.01","0","Ternary","0","0","MO"
"2500","27","62","80","0.05","0.01","0","Ternary","0","0","MO"
"2501","27","54","80","0.05","0.1","0","Ternary","0","0","MO"
"2502","33","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2503","33","69","80","0.05","0.1","0","Ternary","0","0","MO"
"2504","25","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2505","27","77","80","0.05","0.1","0","Ternary","0","0","MO"
"2506","39","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2507","31","60","80","0.05","0.1","0","Ternary","0","0","MO"
"2508","32","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2509","32","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2510","28","79","80","0.05","0.1","0","Ternary","0","0","MO"
"2511","29","56","80","0.05","0.1","0","Ternary","0","0","MO"
"2512","34","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2513","21","48","80","0.05","0.1","0","Ternary","0","0","MO"
"2514","32","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2515","30","63","80","0.05","0.1","0","Ternary","0","0","MO"
"2516","23","74","80","0.05","0.1","0","Ternary","0","0","MO"
"2517","33","72","80","0.05","0.1","0","Ternary","0","0","MO"
"2518","29","72","80","0.05","0.1","0","Ternary","0","0","MO"
"2519","34","74","80","0.05","0.1","0","Ternary","0","0","MO"
"2520","41","65","80","0.05","0.1","0","Ternary","0","0","MO"
"2521","31","62","80","0.05","0.1","0","Ternary","0","0","MO"
"2522","38","79","80","0.05","0.1","0","Ternary","0","0","MO"
"2523","30","54","80","0.05","0.1","0","Ternary","0","0","MO"
"2524","25","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2525","32","59","80","0.05","0.1","0","Ternary","0","0","MO"
"2526","35","65","80","0.05","0.1","0","Ternary","0","0","MO"
"2527","36","71","80","0.05","0.1","0","Ternary","0","0","MO"
"2528","24","69","80","0.05","0.1","0","Ternary","0","0","MO"
"2529","30","58","80","0.05","0.1","0","Ternary","0","0","MO"
"2530","37","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2531","35","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2532","23","59","80","0.05","0.1","0","Ternary","0","0","MO"
"2533","26","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2534","31","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2535","41","72","80","0.05","0.1","0","Ternary","0","0","MO"
"2536","27","59","80","0.05","0.1","0","Ternary","0","0","MO"
"2537","33","75","80","0.05","0.1","0","Ternary","0","0","MO"
"2538","27","59","80","0.05","0.1","0","Ternary","0","0","MO"
"2539","34","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2540","32","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2541","28","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2542","21","77","80","0.05","0.1","0","Ternary","0","0","MO"
"2543","42","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2544","23","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2545","32","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2546","31","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2547","26","61","80","0.05","0.1","0","Ternary","0","0","MO"
"2548","29","61","80","0.05","0.1","0","Ternary","0","0","MO"
"2549","31","59","80","0.05","0.1","0","Ternary","0","0","MO"
"2550","31","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2551","29","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2552","31","58","80","0.05","0.1","0","Ternary","0","0","MO"
"2553","24","61","80","0.05","0.1","0","Ternary","0","0","MO"
"2554","27","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2555","29","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2556","34","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2557","35","71","80","0.05","0.1","0","Ternary","0","0","MO"
"2558","25","62","80","0.05","0.1","0","Ternary","0","0","MO"
"2559","33","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2560","36","72","80","0.05","0.1","0","Ternary","0","0","MO"
"2561","27","56","80","0.05","0.1","0","Ternary","0","0","MO"
"2562","27","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2563","35","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2564","27","55","80","0.05","0.1","0","Ternary","0","0","MO"
"2565","37","74","80","0.05","0.1","0","Ternary","0","0","MO"
"2566","25","58","80","0.05","0.1","0","Ternary","0","0","MO"
"2567","31","62","80","0.05","0.1","0","Ternary","0","0","MO"
"2568","36","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2569","31","56","80","0.05","0.1","0","Ternary","0","0","MO"
"2570","32","56","80","0.05","0.1","0","Ternary","0","0","MO"
"2571","32","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2572","30","73","80","0.05","0.1","0","Ternary","0","0","MO"
"2573","32","77","80","0.05","0.1","0","Ternary","0","0","MO"
"2574","25","65","80","0.05","0.1","0","Ternary","0","0","MO"
"2575","37","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2576","38","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2577","22","77","80","0.05","0.1","0","Ternary","0","0","MO"
"2578","28","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2579","32","69","80","0.05","0.1","0","Ternary","0","0","MO"
"2580","29","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2581","31","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2582","21","60","80","0.05","0.1","0","Ternary","0","0","MO"
"2583","7","41","80","0.05","0.1","0","Ternary","0","0","MO"
"2584","32","56","80","0.05","0.1","0","Ternary","0","0","MO"
"2585","39","63","80","0.05","0.1","0","Ternary","0","0","MO"
"2586","39","65","80","0.05","0.1","0","Ternary","0","0","MO"
"2587","33","65","80","0.05","0.1","0","Ternary","0","0","MO"
"2588","24","66","80","0.05","0.1","0","Ternary","0","0","MO"
"2589","33","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2590","25","71","80","0.05","0.1","0","Ternary","0","0","MO"
"2591","37","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2592","40","70","80","0.05","0.1","0","Ternary","0","0","MO"
"2593","31","60","80","0.05","0.1","0","Ternary","0","0","MO"
"2594","34","67","80","0.05","0.1","0","Ternary","0","0","MO"
"2595","27","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2596","21","68","80","0.05","0.1","0","Ternary","0","0","MO"
"2597","33","69","80","0.05","0.1","0","Ternary","0","0","MO"
"2598","35","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2599","31","64","80","0.05","0.1","0","Ternary","0","0","MO"
"2600","23","62","80","0.05","0.1","0","Ternary","0","0","MO"
"2601","36","64","80","0.05","1","0","Ternary","0","0","MO"
"2602","22","72","80","0.05","1","0","Ternary","0","0","MO"
"2603","32","66","80","0.05","1","0","Ternary","0","0","MO"
"2604","21","66","80","0.05","1","0","Ternary","0","0","MO"
"2605","25","70","80","0.05","1","0","Ternary","0","0","MO"
